spyu;S.P.Y. - Special Project Y (US ver. M);a
sqbert;Faster, Harder, More Challenging Q*bert (prototype);a
sraider;Space Raider;a
srdarwin;Super Real Darwin (World);a
srdarwinj;Super Real Darwin (Japan);a
srdmissn;S.R.D. Mission;a
srumbler;The Speed Rumbler (set 1);a
srumbler2;The Speed Rumbler (set 2);a
srumbler3;The Speed Rumbler (set 3);a
ssi;Super Space Invaders '91 (World);a
ssmissin;S.S. Mission;a
ssozumo;Syusse Oozumou (Japan);a
sstarcrs;Super Star Crest [Bootleg];a
sstingry;Super Stingray (Japan);a
sstriker;Sorcer Striker (World);a
sstrikera;Sorcer Striker (World, alt);a
stagger1;Stagger I (Japan);a
starfght;Star Fighter;a
starfgmc;Star Fighter (Moon Cresta bootleg) [Bootleg];a
starfigh;Star Fighter (v1);a
starjack;Star Jacker (Sega);a
starjacks;Star Jacker (Stern);a
stera;Steraranger (Moon Cresta bootleg) [Bootleg];a
stg;Strike Gunner S.T.G;a
stinger;Stinger;a
stinger2;Stinger (prototype?);a
stratvox;Stratovox;a
stratvoxb;Stratovox (bootleg);a
streakng;Streaking (set 1) [Bad Colours];a
streaknga;Streaking (set 2) [Bad Colours];a
strfbomb;Strafe Bomb;a
striv;Super Triv [No sound];a
striv2;Super Triv (set 2) [No sound];a
sucasino;Super Casino;a
superbar;Super Bar;a
superbon;Agent Super Bond (scobra hardware) [Bad Colours];a
superg;Super Galaxians (galaxiaj hack) [Hack];a
superx;Super-X (NTC);a
superxm;Super-X (Mitchell);a
supmodel;Super Model;a
suprglob;Super Glob;a
suprheli;Super Heli (Super Cobra bootleg) [Bootleg];a
suprridr;Super Rider;a
swarm;Swarm (bootleg?) [Bootleg];a
swat;SWAT (315-5048);a
szaxxon;Super Zaxxon;a
tactcian;Tactician (set 1);a
tactcian2;Tactician (set 2);a
tail2nos;Tail to Nose - Great Championship;a
tazmani2;Tazz-Mania (set 2);a
tazmania;Tazz-Mania (set 1);a
tazzmang;Tazz-Mania (bootleg on Galaxian hardware) [Bootleg];a
tazzmang2;Tazz-Mania (bootleg on Galaxian hardware with Starfield) [Bootleg];a
tdfever;TouchDown Fever (US);a
tdfever2;TouchDown Fever 2;a
tdfeverj;TouchDown Fever (Japan);a
tdpgal;Triple Draw Poker [Bootleg];a
tdragon;Thunder Dragon (9th Jan. 1992);a
tdragon1;Thunder Dragon (4th Jun. 1991);a
tdragon2;Thunder Dragon 2 (9th Nov. 1993);a
tdragon2a;Thunder Dragon 2 (1st Oct. 1993);a
tdragonb;Thunder Dragon (bootleg);a
terracre;Terra Cresta (YM3526 set 1);a
terracrea;Terra Cresta (YM3526 set 3);a
terracren;Terra Cresta (YM2203);a
terracreo;Terra Cresta (YM3526 set 2);a
tharrier;Task Force Harrier;a
tharrieru;Task Force Harrier (US?);a
thedeep;The Deep (Japan);a
theend;The End;a
theends;The End (Stern);a
theglob;The Glob;a
theglob2;The Glob (earlier);a
theglob3;The Glob (set 3);a
theglobp;The Glob (Pac-Man hardware);a
thehustl;The Hustler (Japan, program code M);a
thehustlj;The Hustler (Japan, program code J);a
thepit;The Pit [Parent set for working drivers];a
thepitm;The Pit (bootleg on Moon Quasar hardware) [Bootleg];a
thndblst;Thunder Blaster (Japan);a
thunderl;Thunder & Lightning;a
tigerh;Tiger Heli (US);a
tigerhb1;Tiger Heli (bootleg, set 1) [Bootleg];a
tigerhb2;Tiger Heli (bootleg, set 2) [Bootleg];a
tigerhb3;Tiger Heli (bootleg, set 3) [Bootleg];a
tigerhj;Tiger Heli (Japan);a
timefgtr;Time Fighter (Time Pilot conversion on Galaxian hardware) [Bad Colours];a
timelimt;Time Limit;a
timeplt;Time Pilot;a
timeplta;Time Pilot (Atari);a
timepltc;Time Pilot (Centuri);a
timescan;Time Scanner (set 2, System 16B);a
timescan1;Time Scanner (set 1, System 16A, FD1089B 317-0024);a
tiptop;Tip Top;a
tnk3;T.N.K III (US);a
tnk3j;T.A.N.K (Japan);a
tokio;Tokio / Scramble Formation (newer) [Use tokiob instead!];a
tokiob;Tokio / Scramble Formation (bootleg) [Bootleg];a
tokisens;Toki no Senshi - Chrono Soldier;a
topgunbl;Top Gunner (bootleg, Rotary Joystick);a
topgunr;Top Gunner (US, 8-way Joystick);a
tp84;Time Pilot '84 (set 1);a
tp84a;Time Pilot '84 (set 2);a
tp84b;Time Pilot '84 (set 3);a
treahunt;Treasure Hunt (bootleg?);a
tricktrp;Trick Trap (World?);a
trigon;Trigon (Japan);a
trikitri;Triki Triki (Lover Boy bootleg);a
triplep;Triple Punch (set 1);a
triplepa;Triple Punch (set 2);a
tripool;Tri-Pool (Casino Tech);a
tripoola;Tri-Pool (Costal Games);a
truxton;Truxton;a
truxton2;Truxton II;a
trvgns;Trivia Genius;a
trvmstr;Trivia Master (set 1);a
trvmstra;Trivia Master (set 2);a
trvmstrb;Trivia Master (set 3);a
trvmstrc;Trivia Master (set 4);a
tsamurai;Samurai Nihon-Ichi (set 1);a
tsamurai2;Samurai Nihon-Ichi (set 2);a
tsamuraih;Samurai Nihon-Ichi (bootleg, harder) [Bootleg];a
tst_galx;Galaxian Test ROM [Prototype];a
turbofrc;Turbo Force;a
turpin;Turpin;a
turpins;Turpin (bootleg on Scramble hardware) [Bootleg, No Sound];a
turtles;Turtles;a
tutankhm;Tutankham;a
tutankhms;Tutankham (Stern Electronics);a
twinbee;TwinBee (ROM version);a
twineagl;Twin Eagle - Revenge Joe's Brother [Imperfect inputs];a
twinhawk;Twin Hawk (World);a
twinhawku;Twin Hawk (US);a
typhoon;Typhoon;a
unclepoo;Uncle Poo;a
uniwars;UniWar S;a
upndown;Up'n Down (315-5030);a
upndownu;Up'n Down (not encrypted);a
vandyke;Vandyke (Japan);a
vandykeb;Vandyke (bootleg with PIC16c57) [No sound];a
vandykejal;Vandyke (Jaleco, Set 1);a
vandykejal2;Vandyke (Jaleco, Set 2);a
vangrd2;Vanguard II;a
vanvan;Van-Van Car;a
vanvanb;Van-Van Car (set 3);a
vanvank;Van-Van Car (Karateco);a
vaportra;Vapor Trail - Hyper Offence Formation (World revision 1);a
vaportra3;Vapor Trail - Hyper Offence Formation (World revision 3);a
vaportrau;Vapor Trail - Hyper Offence Formation (US);a
varth;Varth - operation thunderstorm (920714 etc);a
varthb;Varth - operation thunderstorm (bootleg, 920612 etc) [Bootleg];a
varthj;Varth - operation thunderstorm (920714 Japan);a
varthjr;Varth - operation thunderstorm (920714 Japan Resale Ver.);a
varthr1;Varth - operation thunderstorm (920612 etc);a
varthu;Varth - operation thunderstorm (920612 USA);a
vastar;Vastar (set 1);a
vastar2;Vastar (set 2);a
vastar3;Vastar (set 3);a
vastar4;Vastar (set 4);a
vautour;Vautour (bootleg of Phoenix) (8085A CPU);a
vautourz;Vautour (bootleg of Phoenix) (Z80 CPU);a
vautourza;Vautour (bootleg of Phoenix) (Z80 CPU, single PROM);a
venus;Venus [Bootleg];a
vfive;V-Five (Japan);a
victroad;Victory Road;a
vimana;Vimana (World, set 1) [No sound];a
vimanaj;Vimana (Japan) [No sound];a
vimanan;Vimana (World, set 2) [No sound];a
vmetal;Varia Metal;a
vmetaln;Varia Metal (New Ways Trading Co.);a
volfied;Volfied (World, revision 1);a
volfiedj;Volfied (Japan, revision 1);a
volfiedjo;Volfied (Japan);a
volfiedu;Volfied (US, revision 1);a
vpool;Video Pool (bootleg on Moon Cresta hardware) [Bootleg];a
vsgongf;VS Gong Fight;a
vulgus;Vulgus (set 1);a
vulgusa;Vulgus (set 2);a
vulgusj;Vulgus (Japan?);a
wanted;Wanted;a
warofbug;War of the Bugs or Monsterous Manouvers in a Mushroom Maze;a
warofbugu;War of the Bugs or Monsterous Manouvers in a Mushroom Maze (US);a
warpwarp;Warp & Warp;a
warpwarpr;Warp Warp (Rock-Ola set 1);a
warpwarpr2;Warp Warp (Rock-Ola set 2);a
wiggie;Wiggie Waggie;a
wingforc;Wing Force (Japan, prototype);a
wiz;Wiz;a
wizt;Wiz (Taito, set 1);a
wizta;Wiz (Taito, set 2);a
wmatch;Water Match (315-5064);a
wndrplnt;Wonder Planet (Japan);a
woodpeca;Woodpecker (set 2);a
woodpeck;Woodpecker (set 1);a
worldwar;World Wars (World?);a
wrestwar;Wrestle War (set 3, World, 8751 317-0103);a
wrestwar1;Wrestle War (set 1, Japan, FD1094 317-0090);a
wrestwar1d;Wrestle War (set 1, Japan, FD1094 317-0090 decrypted) [Bootleg];a
wrestwar2;Wrestle War (set 2, World, FD1094 317-0102);a
wrestwar2d;Wrestle War (set 2, World, FD1094 317-0102 decrypted) [Bootleg];a
wrofaero;War of Aero - Project MEIOU;a
wyvernf0;Wyvern F-0;a
xxmissio;XX Mission;a
yamagchi;Go Go Mr. Yamaguchi / Yuke Yuke Yamaguchi-kun;a
yamato;Yamato (US);a
yamato2;Yamato (World?);a
yankeedo;Yankee DO!;a
youjyudn;Youjyuden (Japan);a
youma;Youma Ninpou Chou (Japan);a
youma2;Youma Ninpou Chou (Japan, alt);a
youmab;Youma Ninpou Chou (Game Electronics bootleg, set 1);a
youmab2;Youma Ninpou Chou (Game Electronics bootleg, set 2);a
yukiwo;Yukiwo (World, prototype) [Prototype, Imperfect graphics];a
zaxxon;Zaxxon (set 1);a
zaxxon2;Zaxxon (set 2);a
zaxxon3;Zaxxon (set 3);a
zaxxonb;Jackson;a
zaxxonj;Zaxxon (Japan);a
zerotime;Zero Time;a
zerotimed;Zero Time (Datamat);a
zigzagb;Zig Zag (Galaxian hardware, set 1);a
zigzagb2;Zig Zag (Galaxian hardware, set 2);a
zingzip;Zing Zing Zip;a
zipzap;Zip & Zap [Imperfect GFXs, No Sound];a
zoar;Zoar;a
zodiack;Zodiack;a
zzyzzyxx;Zzyzzyxx (set 1);a
zzyzzyxx2;Zzyzzyxx (set 2);a
600;600;
1944;1944 - the loop master (000620 USA);
1944ad;1944 - the loop master (000620 USA Phoenix Edition, alt) [Bootleg];
1944d;1944 - the loop master (000620 USA Phoenix Edition) [Bootleg];
1944j;1944 - the loop master (000620 Japan);
2020bb;2020 Super Baseball (set 1);
2020bba;2020 Super Baseball (set 2);
2020bbh;2020 Super Baseball (set 3);
3countb;3 Count Bout / Fire Suplex (NGM-043)(NGH-043);
3countba;3 Count Bout / Fire Suplex (NGM-043);
3in1semi;XESS - The New Revolution (SemiCom 3-in-1);
3wonders;Three Wonders (wonder 3 910520 etc);
3wondersb;Three Wonders (bootleg set 2, wonder 3 910520 etc) [Bootleg];
3wondersh;Three Wonders (bootleg set 1, wonder 3 910520 etc) [Bootleg];
3wondersr1;Three Wonders (wonder 3 910513 etc);
3wondersu;Three Wonders (wonder 3 910520 USA);
4dwarrio;4-D Warriors (315-5162);
4enraya;4 En Raya (set 1);
4enrayaa;4 En Raya (set 2);
4in1boot;Puzzle King [Bootleg];
4play;4 player input test [Demo, 4 player input test cartridge];
64street;64th. Street - A Detective Story (World);
64streetj;64th. Street - A Detective Story (Japan, Set 1);
64streetja;64th. Street - A Detective Story (Japan, alt);
7ordi;7 Ordi (Korea);
7toitsu;Chi-Toitsu;
88games;88 Games;
abcop;A.B. Cop (World, FD1094 317-0169b);
abcopd;A.B. Cop (World, FD1094 317-0169b decrypted) [Bootleg];
abcopj;A.B. Cop (Japan, FD1094 317-0169b);
abcopjd;A.B. Cop (Japan, FD1094 317-0169b decrypted) [Bootleg];
aburner;After Burner;
aburner2;After Burner II;
aburner2g;After Burner II (German);
actfancr;Act-Fancer Cybernetick Hyper Weapon (World revision 2);
actfancr1;Act-Fancer Cybernetick Hyper Weapon (World revision 1);
actfancrj;Act-Fancer Cybernetick Hyper Weapon (Japan revision 1);
aeroboto;Aeroboto;
agress;Agress;
agressb;Agress (English bootleg);
airbustr;Air Buster: Trouble Specialty Raid Unit (World);
airbustrb;Air Buster: Trouble Specialty Raid Unit (bootleg) [Bootleg];
airbustrj;Air Buster: Trouble Specialty Raid Unit (Japan);
airwolf;Airwolf;
airwolfa;Airwolf (US);
akumajou;Akuma-Jou Dracula (Japan ver. P);
akumajoun;Akuma-Jou Dracula (Japan ver. N);
alexkidd;Alex Kidd: The Lost Stars (set 2, unprotected);
alexkidd1;Alex Kidd: The Lost Stars (set 1, FD1089A 317-unknown);
aliencha;Alien Challenge (World) [Imperfect sound];
alienchac;Alien Challenge (China) [Imperfect sound];
aliens;Aliens (World set 1);
aliens2;Aliens (World set 2);
aliens3;Aliens (World set 3);
aliensa;Aliens (Asia);
aliensec;Alien Sector;
aliensj;Aliens (Japan set 1);
aliensj2;Aliens (Japan set 2);
aliensu;Aliens (US);
aliensyn;Alien Syndrome (set 4, System 16B, unprotected);
aliensyn2;Alien Syndrome (set 2, System 16A, FD1089A 317-0033);
aliensyn3;Alien Syndrome (set 3, System 16B, FD1089A 317-0033);
aliensyn5;Alien Syndrome (set 5, System 16A, FD1089B 317-0037);
aliensyn7;Alien Syndrome (set 7, System 16B, MC-8123B 317-00xx);
aliensynj;Alien Syndrome (set 6, Japan, new, System 16B, FD1089A 317-0033);
aliensynjo;Alien Syndrome (set 1, Japan, old, System 16A, FD1089A 317-0033);
aligator;Alligator Hunt [Play the unprotected clone, instead!];
aligatorun;Alligator Hunt (unprotected);
alpham2;Alpha Mission II / ASO II - Last Guardian (NGM-007)(NGH-007);
alpham2p;Alpha Mission II / ASO II - Last Guardian (prototype) [Prototype];
altbeast;Altered Beast (set 8, 8751 317-0078);
altbeast2;Altered Beast (set 2, MC-8123B 317-0066);
altbeast4;Altered Beast (set 4, MC-8123B 317-0066);
altbeast5;Altered Beast (set 5, FD1094 317-0069);
altbeast5d;Altered Beast (set 5, FD1094 317-0069 decrypted) [Bootleg];
altbeast6;Altered Beast (set 6, 8751 317-0076);
altbeastbl;Altered Beast (Datsu bootleg) [Bootleg, no Sound];
altbeastj;Juuouki (set 7, Japan, 8751 317-0077);
altbeastj1;Juuouki (set 1, Japan, FD1094 317-0065);
altbeastj3;Juuouki (set 3, Japan, FD1094 317-0068);
altbeastj3d;Juuouki (set 3, Japan, FD1094 317-0068 decrypted) [Bootleg];
ambush;Ambush;
ambushh;Ambush (hack?);
ambushj;Ambush (Japan);
ambushv;Ambush (Volt Elec co-ltd);
androdun;Andro Dunos (NGM-049)(NGH-049);
aodk;Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku (ADM-008)(ADH-008);
aof;Art of Fighting / Ryuuko no Ken (NGM-044)(NGH-044);
aof2;Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056);
aof2a;Art of Fighting 2 / Ryuuko no Ken 2 (NGH-056);
aof3;Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden;
aof3k;Art of Fighting 3 - The Path of the Warrior (Korean release);
appoooh;Appoooh;
aquajack;Aquajack (World);
aquajackj;Aquajack (Japan);
aquajacku;Aquajack (US);
aquarium;Aquarium (US);
aquariumj;Aquarium (Japan);
area88;Area 88 (Japan);
area88r;Area 88 (Japan Resale ver.);
arkarea;Ark Area;
armwar;Armored Warriors (941024 Europe);
armwar1d;Armored Warriors (941011 Europe Phoenix Edition) [Bootleg];
armwara;Armored Warriors (941024 Asia);
armwarar1;Armored Warriors (940920 Asia);
armwarr1;Armored Warriors (941011 Europe);
armwaru;Armored Warriors (941024 USA);
armwaru1;Armored Warriors (940920 USA);
armwrest;Arm Wrestling;
ashnojoe;Ashita no Joe (Japan) [Incomplete sound];
asterix;Asterix (ver EAD);
asterixaad;Asterix (ver AAD);
asterixeaa;Asterix (ver EAA);
asterixeac;Asterix (ver EAC);
asterixj;Asterix (ver JAD);
astorm;Alien Storm (set 4, World, 2 Players, FD1094 317-0154);
astorm3;Alien Storm (set 3, World, 3 Players, FD1094 317-0148);
astorm3d;Alien Storm (set 3, World, 3 Players, FD1094 317-0148 decrypted) [Bootleg];
astormj;Alien Storm (set 1, Japan Rev B, 2 Players, FD1094 317-0146);
astormjd;Alien Storm (set 1, Japan Rev B, 2 Players, FD1094 317-0146 decrypted) [Bootleg];
astormu;Alien Storm (set 2, US, 3 Players, FD1094 317-0147);
astormud;Alien Storm (set 2, US, 3 Players, FD1094 317-0147 decrypted) [Bootleg];
astyanax;The Astyanax;
asurabld;Asura Blade - Sword of Dynasty (Japan) [Imperfect GFX];
asurabus;Asura Buster - Eternal Warriors (Japan) [Imperfect SND, freezes on first boss];
asurabusa;Asura Buster - Eternal Warriors (Japan) (ARCADIA review build) [Imperfect SND, freezes on first boss];
atehate;Athena no Hatena ?;
atetris;Tetris (set 1) [No sound];
atetrisa;Tetris (set 2) [No sound];
atetrisb;Tetris (bootleg set 1) [Bootleg, No sound];
atetrisb2;Tetris (bootleg set 2) [Bootleg];
atetrisc;Tetris (cocktail set 1) [No sound];
atetrisc2;Tetris (cocktail set 2) [No sound];
athena;Athena;
atlantol;Atlant Olimpic;
atomboy;Atomic Boy (revision B);
atomboya;Atomic Boy (revision A);
atomicp;Atomic Point (Korea);
atompunk;Atomic Punk (US);
aurail;Aurail (set 3, US, unprotected);
aurail1;Aurail (set 2, World, FD1089B 317-0168);
aurail1d;Aurail (set 2, World, FD1089B 317-0168 decrypted) [Bootleg];
aurailj;Aurail (set 1, Japan, FD1089A 317-0167);
aurailjd;Aurail (set 1, Japan, FD1089A 317-0167 decrypted) [Bootleg];
avsp;Alien vs Predator (940520 Euro);
avspa;Alien vs Predator (940520 Asia);
avspd;Alien vs Predator (940520 Euro Phoenix Edition) [Bootleg];
avsph;Alien vs Predator (940520 Hispanic);
avspirit;Avenging Spirit;
avspj;Alien vs Predator (940520 Japan);
avspu;Alien vs Predator (940520 USA);
aztarac;Aztarac [Vector graphics];
b2b;Bang Bang Busters (2010 NCI release) [Prototype];
backfire;Backfire! (set 1);
backfirt;Back Fire (Tecmo, bootleg);
baddudes;Bad Dudes vs. Dragonninja (US);
bakatono;Bakatonosama Mahjong Manyuuki (MOM-002)(MOH-002);
ballboy;Ball Boy [Bootleg];
ballbros;Balloon Brothers;
bangbead;Bang Bead;
bangbedp;Bang Bead (Prototype?) [Prototype];
bankp;Bank Panic;
baraduke;Baraduke;
batcir;Battle Circuit (970319 Euro);
batcira;Battle Circuit (970319 Asia);
batcird;Battle Circuit (970319 Euro Phoenix Edition) [Bootleg];
batcirj;Battle Circuit (970319 Japan);
bayroute;Bay Route (set 3, World, FD1094 317-0116);
bayroute1;Bay Route (set 1, US, unprotected) [No Sound, Missing Z80 Program ROM];
bayrouted;Bay Route (set 3, World, FD1094 317-0116 decrypted) [Bootleg];
bayroutej;Bay Route (set 2, Japan, FD1094 317-0115);
bayroutejd;Bay Route (set 2, Japan, FD1094 317-0115 decrypted) [Bootleg];
bballs;Bouncing Balls;
bballsa;Bouncing Balls (Adult);
bbmanw;Bomber Man World / New Dyna Blaster - Global Quest;
bbmanwj;Bomber Man World (Japan);
bbmanwja;Bomber Man World (Japan, revised sound hardware);
bbredux;Bobble Bobble ('bootleg redux' hack for Bobble Bobble PCB) [Bootleg];
bbros;Buster Bros. (USA);
bbusters;Beast Busters (World);
bbustersj;Beast Busters (Japan, Version 2);
bbustersu;Beast Busters (US, Version 3);
bbustersua;Beast Busters (US, Version 2);
bchopper;Battle Chopper;
bcrusher;Bone Crusher [Bootleg];
bcstry;B.C. Story (set 1);
bcstrya;B.C. Story (set 2);
beast;Shadow of the Beast (Neo Geo demo) [Demo];
berlwall;The Berlin Wall;
berlwallk;The Berlin Wall (Korea);
berlwallt;The Berlin Wall (bootleg ?) [Bootleg];
bestbest;Best Of Best;
bestri;Bestri (Korea);
bigkarnk;Big Karnak;
bigstrik;Big Striker;
bigtwin;Big Twin;
biomtoy;Biomechanical Toy (Ver. 1.0.1885);
biomtoya;Biomechanical Toy (Ver. 1.0.1884);
bionicc;Bionic Commando (Euro);
bionicc1;Bionic Commando (US set 1);
bionicc2;Bionic Commando (US set 2);
bioniccbl;Bionic Commandos (bootleg) [Bootleg];
bioship;Bio-ship Paladin;
bishi;Bishi Bashi Championship Mini Game Senshuken (ver JAA, 3 Players) [Imperfect gfx (one gfx rom bad, bad priorities)];
bjourney;Blue's Journey / Raguy (ALM-001)(ALH-001);
blandia;Blandia;
blandiap;Blandia (prototype);
blazeon;Blaze On (Japan);
blazstar;Blazing Star;
blkdrgon;Black Dragon (Japan);
blkdrgonb;Black Dragon (bootleg);
blkheart;Black Heart;
blkheartj;Black Heart (Japan);
blkpnthr;Black Panther;
blktiger;Black Tiger;
blktigera;Black Tiger (older);
blktigerb1;Black Tiger (bootleg set 1);
blktigerb2;Black Tiger (bootleg set 2);
blktigerb3;Black Tiger / Black Dragon (mixed bootleg?);
blmbycar;Blomby Car;
blmbycaru;Blomby Car (not encrypted);
blockhl;Block Hole;
blockout;Block Out (set 1);
blockout2;Block Out (set 2);
blockoutj;Block Out (Japan);
bloodbro;Blood Bros. (set 1);
bloodbroa;Blood Bros. (set 2);
bloodbrob;Blood Bros. (set 3);
bloodwar;Blood Warrior;
blox16b;Bloxeed (System 16B, PS2 data file);
bloxeed;Bloxeed (Japan, FD1094 317-0139);
bloxeedd;Bloxeed (Japan, FD1094 317-0139 decrypted) [Bootleg];
bmaster;Blade Master (World);
boblbobl;Bobble Bobble (bootleg of Bubble Bobble) [Bootleg];
boblcave;Bubble Bobble: Lost Cave V1.2 (for Bobble Bobble PCB) [Bootleg];
bodyslam;Body Slam (8751 317-0015);
bombkick;Bomb Kick (set 1);
bombkicka;Bomb Kick (set 2);
bombrman;Bomber Man (Japan);
bonkadv;B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin;
bonzeadv;Bonze Adventure (World, Newer);
bonzeadvo;Bonze Adventure (World, Older);
bonzeadvp;Bonze Adventure (World, prototype) [Prototype];
bonzeadvu;Bonze Adventure (US);
boogwing;Boogie Wings (Euro v1.5, 92.12.07);
boogwinga;Boogie Wings (Asia v1.5, 92.12.07);
boogwingu;Boogie Wings (USA v1.7, 92.12.14);
bottom9;Bottom of the Ninth (ver. T);
bottom9n;Bottom of the Ninth (ver. N);
bouldash;Boulder Dash / Boulder Dash Part 2 (World);
bouldashj;Boulder Dash / Boulder Dash Part 2 (Japan);
bounty;The Bounty;
brain;Brain;
brapboys;B.Rap Boys (World);
brapboysj;B.Rap Boys Special (Japan);
brapboysu;B.Rap Boys Special (US);
breakers;Breakers;
breakrev;Breakers Revenge;
breywood;Breywood (Japan revision 2);
brkthru;Break Thru (US);
brkthruj;Kyohkoh-Toppa (Japan);
bshark;Battle Shark (World);
bsharkj;Battle Shark (Japan);
bsharkjjs;Battle Shark (Japan, Joystick);
bsharku;Battle Shark (US);
bssoccer;Back Street Soccer [graphics issues?];
bstars;Baseball Stars Professional (NGM-002);
bstars2;Baseball Stars 2;
bstarsh;Baseball Stars Professional (NGH-002);
btlkroad;Battle K-Road;
btlkroadk;Battle K-Road (Korean PCB);
bub68705;Bubble Bobble (boolteg with 68705, set 1) [Bootleg];
bub68705a;Bubble Bobble (boolteg with 68705, set 2) [Bootleg];
bubl2000;Bubble 2000;
bublbobl;Bubble Bobble (Japan, Ver 0.1);
bublbobl1;Bubble Bobble (Japan, Ver 0.0);
bublboblb;Bubble Bobble (for Bobble Bobble PCB) [Bootleg];
bublboblr;Bubble Bobble (US, Ver 5.1);
bublboblr1;Bubble Bobble (US, Ver 1.0);
bublboblu;Bubble Bobble (Ultra Version, Hack);
bublcave;Bubble Bobble: Lost Cave V1.2 [Homebrew];
bublcave10;Bubble Bobble: Lost Cave V1.0 [Homebrew];
bublcave11;Bubble Bobble: Lost Cave V1.1 [Homebrew];
buccanrs;Buccaneers (set 1);
buccanrsa;Buccaneers (set 2);
buccanrsb;Buccaneers (set 3);
bucky;Bucky O'Hare (ver EAB);
buckyaab;Bucky O'Hare (ver AAB);
buckyea;Bucky O'Hare (ver EA);
buckyuab;Bucky O'Hare (ver UAB);
bullet;Bullet (FD1094 317-0041);
bulletd;Bullet (FD1094 317-0041 decrypted) [Bootleg];
bullfgt;Bullfight (315-5065);
burglarx;Burglar X;
burningf;Burning Fight (NGM-018)(NGH-018);
burningfh;Burning Fight (NGH-018)(US);
burningfp;Burning Fight (prototype) [Prototype];
bygone;Bygone [Imperfect sound];
cabal;Cabal (World, Joystick);
cabala;Cabal (korea?, Joystick);
cabaluk;Cabal (UK, Trackball) [Needs Trackball Support];
cabalus;Cabal (US set 1, Trackball) [Needs Trackball Support];
cabalus2;Cabal (US set 2, Trackball) [Needs Trackball Support];
cactus;Cactus (bootleg of Saboten Bombers);
cadash;Cadash (World);
cadashf;Cadash (France);
cadashg;Cadash (Germany, version 1);
cadashi;Cadash (Italy);
cadashj;Cadash (Japan, version 2);
cadashj1;Cadash (Japan, version 1);
cadashjo;Cadash (Japan, oldest version);
cadashp;Cadash (World, prototype);
cadashu;Cadash (US, version 2);
calorie;Calorie Kun vs Moguranian;
calorieb;Calorie Kun vs Moguranian (bootleg);
cameltry;Cameltry (US, YM2610);
cameltrya;Cameltry (US, YM2203 + M6295);
cameltryau;Cameltry (World, YM2203 + M6295);
cameltryj;Cameltry (Japan, YM2610);
candance;Cannon Dancer (Japan);
candory;Candory (Bootleg) [Bootleg];
canvas;Canvas Croquis;
captcomm;Captain Commando (911202 other country);
captcommb;Captain Commando (bootleg set 1, 911014 other country) [Bootleg];
captcommb2;Captain Commando (bootleg set 2 (with YM2151 + 2xMSM5205), 911014 other country) [Bootleg];
captcommj;Captain Commando (911202 Japan);
captcommjr1;Captain Commando (910928 Japan);
captcommr1;Captain Commando (911014 other country);
captcommu;Captain Commando (910928 USA);
cashquiz;Cash Quiz (Type B, Version 5);
catt;Catt (Japan);
cavenger;Cosmic Avenger;
cawing;Carrier Air Wing (U.S. navy 901012 etc);
cawingb2;Carrier Air Wing (bootleg set 2 (with 2xYM2203 + 2xMSM5205), U.S. navy 901012 etc) [Bootleg];
cawingbl;Carrier Air Wing (bootleg set 1 (with 2xYM2203 + 2xMSM5205), U.S. navy 901012 etc) [Bootleg];
cawingj;U.S. Navy (901012 Japan);
cawingr1;Carrier Air Wing (U.S. navy 901009 etc);
cawingu;Carrier Air Wing (U.S. navy 901012 USA);
cbuster;Crude Buster (World FX version);
cbusterj;Crude Buster (Japan FR revision 1);
cbusterw;Crude Buster (World FU version);
cclimber;Crazy Climber (US);
cclimbr2;Crazy Climber 2 (Japan);
cclimbr2a;Crazy Climber 2 (Japan, Harder);
chainrec;Chain Reaction (World, Version 2.2, 1995.09.25);
chaknpop;Chack'n Pop;
chameleo;Chameleon;
changes;Changes;
changesa;Changes (EME license);
charlien;Charlie Ninja;
chasehq;Chase H.Q. (World);
chasehqj;Chase H.Q. (Japan);
chasehqju;Chase H.Q. (Japan UP);
chasehqu;Chase H.Q. (US);
chelnov;Chelnov - Atomic Runner (World);
chelnovj;Chelnov - Atomic Runner (Japan);
chelnovu;Chelnov - Atomic Runner (US);
chikij;Chiki Chiki Boys (900619 Japan);
chimerab;Chimera Beast (prototype);
chinagat;China Gate (US);
chinatwn;China Town (Japan);
chokchok;Choky! Choky!;
choko;Choko (010820 Japan);
choplift;Choplifter (8751 315-5151) [The (unprotected) or (bootleg) versions work fine.];
chopliftbl;Choplifter (bootleg) [Bootleg];
chopliftu;Choplifter (unprotected);
chukatai;Chuka Taisen (World);
chukataij;Chuka Taisen (Japan);
chukataiu;Chuka Taisen (US);
citycon;City Connection (set 1);
citycona;City Connection (set 2);
cltchitr;Clutch Hitter (set 2, US, FD1094 317-0176);
cltchitrd;Clutch Hitter (set 2, US, FD1094 317-0176 decrypted) [Bootleg];
cltchitrj;Clutch Hitter (set 1, Japan, FD1094 317-0175);
cltchitrjd;Clutch Hitter (set 1, Japan, FD1094 317-0175 decrypted) [Bootleg];
cnbe;Codename - Blut Engel (2006-01-19) [Homebrew];
